                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     60,                 1.8822,                 1.2533,                 1.0341,                0.69446,                0.59123,                0.64708,                0.28837,                 1.8904,                 1.1947,                0.93922,               0.004159,               0.004159,               0.004159
                     61,                 1.8987,                 1.2474,                 1.0389,                0.70328,                0.60152,                0.65117,                0.29349,                 1.8824,                  1.191,                0.93882,                0.00406,                0.00406,                0.00406
                     62,                 1.8823,                 1.2332,                 1.0339,                0.70863,                0.59555,                0.64935,                0.29336,                 1.8744,                 1.1833,                0.93745,               0.003961,               0.003961,               0.003961
                     63,                 1.8776,                 1.2254,                 1.0323,                0.70479,                0.60019,                0.65903,                0.29516,                 1.8524,                   1.16,                 0.9322,               0.003862,               0.003862,               0.003862
                     64,                 1.8696,                 1.2157,                 1.0263,                0.70711,                 0.5948,                0.65597,                0.29361,                 1.8706,                  1.164,                0.93527,               0.003763,               0.003763,               0.003763
                     65,                  1.868,                 1.2269,                 1.0331,                0.71163,                0.59061,                0.65583,                0.29421,                 1.8713,                 1.1668,                0.93651,               0.003664,               0.003664,               0.003664
                     66,                 1.8668,                 1.2194,                 1.0279,                0.72673,                 0.5832,                0.65499,                0.29373,                 1.8812,                 1.1929,                0.93816,               0.003565,               0.003565,               0.003565
                     67,                 1.8692,                 1.2181,                 1.0275,                0.71646,                 0.5971,                0.66092,                0.29763,                 1.8808,                 1.1907,                0.93821,               0.003466,               0.003466,               0.003466
                     68,                  1.855,                 1.2067,                 1.0311,                0.72552,                0.59772,                0.66447,                0.29813,                 1.8869,                 1.1838,                0.93765,               0.003367,               0.003367,               0.003367
                     69,                 1.8465,                 1.1872,                 1.0222,                0.70592,                0.60266,                0.66055,                 0.2979,                 1.8774,                  1.179,                0.93664,               0.003268,               0.003268,               0.003268
                     70,                 1.8562,                 1.1905,                 1.0243,                0.69323,                0.61161,                0.65797,                0.29736,                 1.8663,                 1.1809,                0.93598,               0.003169,               0.003169,               0.003169
                     71,                 1.8352,                  1.186,                 1.0217,                0.69217,                0.60953,                0.65882,                0.29844,                 1.8698,                  1.186,                0.93658,                0.00307,                0.00307,                0.00307
                     72,                 1.8365,                 1.1871,                 1.0169,                0.69746,                0.61253,                0.66293,                0.29997,                 1.8738,                 1.1832,                0.93877,               0.002971,               0.002971,               0.002971
                     73,                 1.8344,                 1.1732,                 1.0213,                0.68756,                0.61161,                0.66065,                0.29895,                  1.878,                 1.1826,                0.93925,               0.002872,               0.002872,               0.002872
                     74,                 1.8342,                 1.1603,                 1.0179,                0.69111,                0.61624,                0.66059,                0.29806,                 1.8808,                 1.1811,                0.93931,               0.002773,               0.002773,               0.002773
                     75,                 1.8257,                 1.1587,                 1.0205,                0.68834,                0.61711,                0.66031,                0.29963,                  1.868,                 1.1804,                 0.9385,               0.002674,               0.002674,               0.002674
                     76,                 1.8289,                 1.1637,                 1.0181,                0.69075,                0.61857,                0.66403,                 0.2998,                 1.8663,                 1.1782,                0.93841,               0.002575,               0.002575,               0.002575
                     77,                 1.8131,                 1.1499,                 1.0116,                0.69546,                0.62116,                0.66777,                0.30157,                 1.8587,                 1.1664,                 0.9376,               0.002476,               0.002476,               0.002476
                     78,                 1.8084,                 1.1397,                 1.0145,                0.69802,                0.61346,                0.66233,                0.30126,                 1.8594,                 1.1622,                 0.9372,               0.002377,               0.002377,               0.002377
                     79,                 1.8148,                 1.1463,                 1.0122,                0.69082,                0.61778,                 0.6652,                0.30279,                 1.8615,                 1.1546,                0.93835,               0.002278,               0.002278,               0.002278
                     80,                  1.801,                  1.127,                 1.0126,                0.68479,                0.62056,                 0.6632,                0.30278,                 1.8593,                 1.1491,                0.93866,               0.002179,               0.002179,               0.002179
                     81,                 1.7987,                  1.127,                  1.009,                 0.6889,                0.62556,                0.66446,                0.30225,                 1.8603,                 1.1462,                0.93803,                0.00208,                0.00208,                0.00208
                     82,                 1.7867,                  1.116,                 1.0076,                0.69626,                0.62272,                0.66817,                0.30315,                 1.8556,                 1.1433,                 0.9378,               0.001981,               0.001981,               0.001981
                     83,                 1.7853,                 1.1177,                 1.0091,                0.70112,                0.61923,                0.66855,                0.30367,                 1.8551,                 1.1423,                0.93775,               0.001882,               0.001882,               0.001882
                     84,                 1.7832,                 1.1096,                 1.0069,                0.69445,                0.62612,                0.66789,                0.30485,                 1.8544,                 1.1404,                  0.938,               0.001783,               0.001783,               0.001783
                     85,                 1.7741,                  1.097,                 1.0018,                0.69656,                0.62921,                0.66985,                0.30497,                 1.8522,                 1.1369,                0.93815,               0.001684,               0.001684,               0.001684
                     86,                 1.7731,                 1.0984,                 1.0065,                0.69973,                0.62272,                0.66826,                0.30552,                 1.8521,                 1.1375,                0.93785,               0.001585,               0.001585,               0.001585
                     87,                 1.7747,                 1.1066,                 1.0084,                0.69621,                0.61994,                0.66829,                 0.3054,                 1.8555,                 1.1397,                0.93749,               0.001486,               0.001486,               0.001486
                     88,                 1.7656,                 1.0897,                 1.0033,                0.69397,                0.62025,                0.66569,                0.30578,                 1.8519,                 1.1386,                0.93684,               0.001387,               0.001387,               0.001387
                     89,                 1.7537,                 1.0828,                0.99946,                0.70403,                0.61323,                0.66769,                0.30583,                 1.8504,                 1.1386,                0.93668,               0.001288,               0.001288,               0.001288
                     90,                  1.757,                 1.0799,                 0.9992,                0.69632,                 0.6184,                0.66798,                0.30674,                 1.8503,                 1.1392,                0.93703,               0.001189,               0.001189,               0.001189
                     91,                 1.7212,                 1.0296,                 1.0022,                 0.6975,                0.61506,                0.66871,                0.30609,                 1.8521,                 1.1357,                0.93815,                0.00109,                0.00109,                0.00109
                     92,                  1.715,                 1.0291,                 1.0042,                0.70617,                0.61438,                0.67115,                0.30716,                 1.8502,                 1.1352,                0.93807,               0.000991,               0.000991,               0.000991
                     93,                 1.6883,                 1.0072,                0.99682,                 0.7057,                0.61346,                0.66952,                0.30761,                 1.8486,                 1.1341,                0.93825,               0.000892,               0.000892,               0.000892
                     94,                 1.6801,                0.99946,                0.99687,                0.70538,                0.61427,                0.67072,                0.30793,                 1.8481,                 1.1345,                 0.9387,               0.000793,               0.000793,               0.000793
                     95,                 1.6939,                 0.9932,                0.99511,                0.70257,                0.61916,                0.67102,                0.30836,                 1.8475,                 1.1337,                 0.9383,               0.000694,               0.000694,               0.000694
                     96,                  1.681,                0.98086,                 0.9945,                0.70359,                0.61933,                0.67092,                0.30951,                 1.8488,                 1.1302,                0.93831,               0.000595,               0.000595,               0.000595
                     97,                 1.6676,                0.97032,                0.99312,                0.70601,                0.62132,                0.67154,                0.30917,                 1.8468,                 1.1305,                0.93819,               0.000496,               0.000496,               0.000496
                     98,                 1.6606,                0.96812,                 0.9889,                0.70717,                0.61964,                0.67187,                0.30989,                 1.8465,                 1.1301,                0.93835,               0.000397,               0.000397,               0.000397
                     99,                  1.667,                0.97673,                0.98685,                0.70527,                0.62132,                0.67265,                0.31034,                 1.8477,                 1.1277,                0.93853,               0.000298,               0.000298,               0.000298
                    100,                  1.662,                0.96199,                0.99128,                0.70512,                0.62149,                0.67422,                0.31054,                 1.8473,                 1.1262,                0.93867,               0.000199,               0.000199,               0.000199
