                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                 1.9312,                 1.3039,                 1.0879,                0.68601,                0.57703,                0.63226,                0.26977,                 1.9261,                 1.2569,                0.98016,               0.006634,               0.006634,               0.006634
                     36,                 1.9337,                 1.2971,                 1.0846,                0.72527,                0.56993,                0.63678,                0.27554,                 1.9405,                 1.1977,                0.97821,               0.006535,               0.006535,               0.006535
                     37,                 1.9119,                 1.2955,                 1.0814,                0.73012,                0.57147,                0.64415,                0.27737,                 1.9177,                 1.2147,                0.97709,               0.006436,               0.006436,               0.006436
                     38,                 1.9083,                 1.2839,                 1.0747,                0.71802,                0.59118,                 0.6493,                0.27955,                 1.8952,                  1.204,                0.97067,               0.006337,               0.006337,               0.006337
                     39,                 1.9122,                  1.299,                 1.0752,                0.69584,                0.58073,                0.63692,                0.27202,                 1.9194,                 1.1969,                0.97732,               0.006238,               0.006238,               0.006238
                     40,                 1.9122,                 1.2865,                 1.0844,                0.70421,                0.59092,                 0.6454,                0.28056,                 1.9094,                 1.1895,                0.98594,               0.006139,               0.006139,               0.006139
                     41,                 1.9004,                 1.2837,                 1.0709,                0.72216,                0.58166,                0.64625,                0.28206,                 1.9008,                 1.2204,                0.97673,                0.00604,                0.00604,                0.00604
                     42,                 1.9037,                 1.2618,                 1.0712,                0.71641,                0.59092,                0.65593,                0.28928,                 1.9007,                 1.1874,                0.97632,               0.005941,               0.005941,               0.005941
                     43,                 1.8802,                 1.2541,                 1.0702,                0.71191,                 0.5928,                0.65743,                0.28999,                 1.8999,                 1.1734,                0.97831,               0.005842,               0.005842,               0.005842
                     44,                 1.8828,                 1.2521,                 1.0632,                0.72059,                0.59159,                0.65312,                0.28916,                 1.8968,                 1.1817,                 0.9785,               0.005743,               0.005743,               0.005743
                     45,                 1.8602,                 1.2354,                  1.064,                0.71951,                 0.6019,                0.65963,                 0.2926,                 1.9066,                 1.1731,                0.98056,               0.005644,               0.005644,               0.005644
                     46,                 1.8742,                 1.2367,                 1.0686,                0.73365,                0.59648,                 0.6624,                0.29558,                 1.8852,                 1.1647,                0.97723,               0.005545,               0.005545,               0.005545
                     47,                 1.8525,                 1.2293,                 1.0561,                0.72877,                0.59833,                 0.6662,                0.30227,                 1.8479,                 1.1406,                0.96939,               0.005446,               0.005446,               0.005446
                     48,                 1.8602,                 1.2244,                 1.0613,                0.71699,                0.61167,                0.66674,                0.30062,                 1.8658,                 1.1471,                0.97388,               0.005347,               0.005347,               0.005347
                     49,                 1.8381,                 1.1952,                  1.052,                0.72487,                0.59339,                0.66344,                0.29971,                 1.8483,                 1.1464,                 0.9787,               0.005248,               0.005248,               0.005248
                     50,                 1.8574,                 1.2132,                   1.06,                0.71644,                0.59895,                0.66435,                0.29842,                 1.8641,                 1.1514,                 0.9725,               0.005149,               0.005149,               0.005149
                     51,                 1.8489,                 1.1861,                 1.0546,                0.70142,                0.62427,                 0.6671,                0.30052,                  1.858,                 1.1326,                0.97559,                0.00505,                0.00505,                0.00505
                     52,                 1.8445,                 1.2008,                 1.0538,                0.72793,                0.60051,                0.67165,                0.30271,                 1.8755,                 1.1457,                0.98361,               0.004951,               0.004951,               0.004951
                     53,                 1.8407,                 1.1892,                 1.0515,                0.72404,                0.61159,                0.67181,                0.30098,                 1.8506,                 1.1386,                0.97438,               0.004852,               0.004852,               0.004852
                     54,                 1.8231,                 1.1674,                 1.0492,                0.72832,                 0.6147,                0.67977,                0.30475,                 1.8512,                 1.1218,                0.96809,               0.004753,               0.004753,               0.004753
                     55,                 1.8172,                 1.1716,                 1.0525,                0.73314,                0.60266,                0.67229,                0.30284,                 1.8656,                 1.1199,                0.97486,               0.004654,               0.004654,               0.004654
                     56,                 1.8117,                 1.1673,                 1.0503,                0.72824,                0.60821,                0.67575,                0.30367,                 1.8632,                 1.1226,                0.97164,               0.004555,               0.004555,               0.004555
                     57,                 1.8146,                 1.1614,                  1.048,                0.73753,                 0.6203,                0.67841,                 0.3075,                  1.851,                 1.1189,                0.97168,               0.004456,               0.004456,               0.004456
                     58,                   1.79,                 1.1414,                  1.049,                0.74253,                0.60279,                0.67436,                 0.3084,                 1.8437,                 1.1162,                0.97352,               0.004357,               0.004357,               0.004357
                     59,                 1.7876,                 1.1429,                 1.0447,                0.73753,                0.61562,                0.68144,                 0.3078,                 1.8239,                  1.111,                0.96352,               0.004258,               0.004258,               0.004258
                     60,                 1.7851,                 1.1297,                 1.0374,                0.74189,                0.61674,                0.68393,                0.31161,                 1.8187,                 1.1058,                 0.9652,               0.004159,               0.004159,               0.004159
                     61,                 1.7854,                 1.1105,                 1.0341,                0.72551,                0.63162,                0.68303,                0.31302,                  1.825,                 1.1074,                0.96788,                0.00406,                0.00406,                0.00406
                     62,                 1.7736,                 1.1117,                 1.0418,                 0.7357,                0.62478,                0.68395,                0.31614,                 1.8291,                 1.1025,                0.97156,               0.003961,               0.003961,               0.003961
                     63,                 1.7807,                  1.118,                 1.0395,                0.75272,                0.61839,                0.68664,                0.31644,                 1.8252,                 1.0955,                0.97252,               0.003862,               0.003862,               0.003862
                     64,                 1.7807,                  1.114,                 1.0339,                0.74213,                  0.615,                0.68674,                0.31589,                 1.8259,                 1.0881,                0.97065,               0.003763,               0.003763,               0.003763
                     65,                 1.7546,                  1.094,                 1.0314,                0.74849,                 0.6156,                0.69086,                0.31935,                 1.8161,                 1.0875,                0.96845,               0.003664,               0.003664,               0.003664
                     66,                 1.7575,                 1.1103,                 1.0346,                0.74664,                0.61233,                0.68719,                 0.3189,                 1.8184,                 1.0845,                 0.9683,               0.003565,               0.003565,               0.003565
                     67,                 1.7511,                 1.0999,                 1.0297,                0.74125,                0.61531,                 0.6863,                0.31801,                 1.8289,                 1.0907,                0.96896,               0.003466,               0.003466,               0.003466
                     68,                 1.7383,                 1.0741,                 1.0323,                0.75163,                0.62131,                0.69317,                0.31854,                 1.8218,                 1.0813,                0.96771,               0.003367,               0.003367,               0.003367
                     69,                 1.7348,                 1.0751,                 1.0268,                0.75709,                0.62396,                0.69552,                0.32211,                 1.8197,                  1.078,                 0.9692,               0.003268,               0.003268,               0.003268
                     70,                 1.7285,                 1.0673,                 1.0278,                0.75102,                0.61742,                0.69144,                0.32166,                 1.8241,                 1.0798,                0.97079,               0.003169,               0.003169,               0.003169
                     71,                 1.7151,                 1.0409,                 1.0176,                0.74681,                0.62519,                0.69589,                0.32453,                 1.8184,                 1.0729,                0.96814,                0.00307,                0.00307,                0.00307
                     72,                 1.7102,                 1.0386,                 1.0097,                 0.7558,                0.62302,                0.69399,                0.32442,                 1.8165,                 1.0721,                0.97012,               0.002971,               0.002971,               0.002971
                     73,                 1.7106,                 1.0412,                 1.0187,                0.74985,                0.62828,                0.69492,                0.32508,                 1.8162,                 1.0657,                0.96793,               0.002872,               0.002872,               0.002872
                     74,                 1.7101,                 1.0421,                 1.0181,                0.75193,                0.63044,                0.69671,                0.32612,                 1.8109,                  1.055,                0.96918,               0.002773,               0.002773,               0.002773
                     75,                 1.6893,                  1.026,                 1.0204,                0.74933,                0.62859,                0.69667,                0.32712,                  1.813,                 1.0528,                0.97184,               0.002674,               0.002674,               0.002674
                     76,                 1.6889,                 1.0181,                 1.0109,                0.74334,                0.63199,                0.69699,                 0.3267,                 1.8154,                 1.0578,                0.97209,               0.002575,               0.002575,               0.002575
                     77,                 1.6862,                 1.0257,                 1.0141,                0.75409,                0.62673,                0.69746,                0.32707,                 1.8145,                 1.0578,                0.97124,               0.002476,               0.002476,               0.002476
                     78,                  1.678,                 1.0031,                 1.0067,                0.74693,                0.63538,                0.69805,                0.32775,                 1.8156,                 1.0582,                0.97365,               0.002377,               0.002377,               0.002377
                     79,                 1.6804,                0.99818,                 1.0054,                0.74688,                0.63878,                0.69896,                0.32941,                 1.8132,                 1.0523,                0.97404,               0.002278,               0.002278,               0.002278
                     80,                 1.6796,                0.99658,                 1.0058,                0.73982,                0.63785,                0.69808,                0.33031,                 1.8093,                 1.0501,                0.97256,               0.002179,               0.002179,               0.002179
                     81,                 1.6684,                0.99559,                 1.0014,                0.74062,                0.64217,                0.69989,                 0.3299,                 1.8092,                 1.0474,                0.97126,                0.00208,                0.00208,                0.00208
                     82,                 1.6543,                0.98858,                  1.006,                 0.7392,                0.63723,                0.69993,                0.33143,                 1.8054,                 1.0482,                0.97154,               0.001981,               0.001981,               0.001981
                     83,                  1.646,                0.98004,                 0.9996,                0.74238,                0.62952,                0.69776,                0.33137,                 1.8005,                 1.0513,                0.97119,               0.001882,               0.001882,               0.001882
                     84,                   1.65,                0.96825,                0.99948,                0.74286,                0.63199,                0.69925,                0.33154,                 1.8013,                 1.0506,                0.97157,               0.001783,               0.001783,               0.001783
                     85,                 1.6447,                0.96314,                0.99953,                0.74827,                 0.6314,                0.70077,                0.33231,                 1.7995,                 1.0464,                 0.9701,               0.001684,               0.001684,               0.001684
                     86,                 1.6307,                0.95891,                 0.9969,                0.75082,                0.63507,                0.70321,                0.33206,                 1.7967,                 1.0491,                0.97187,               0.001585,               0.001585,               0.001585
                     87,                 1.6274,                0.96273,                0.99781,                 0.7508,                0.63353,                0.70348,                 0.3339,                 1.7963,                 1.0469,                0.97202,               0.001486,               0.001486,               0.001486
                     88,                 1.6232,                0.94385,                0.99615,                0.74648,                0.63569,                0.70328,                0.33436,                 1.7954,                 1.0452,                0.97242,               0.001387,               0.001387,               0.001387
                     89,                 1.6083,                0.93735,                0.99155,                0.74921,                  0.636,                0.70376,                0.33404,                 1.7976,                 1.0484,                0.97188,               0.001288,               0.001288,               0.001288
                     90,                 1.6113,                0.93577,                0.99375,                0.75266,                0.63698,                0.70509,                0.33509,                 1.7975,                  1.045,                0.97208,               0.001189,               0.001189,               0.001189
                     91,                 1.5744,                0.90085,                 1.0025,                0.74916,                0.63624,                0.70398,                0.33436,                 1.7984,                 1.0486,                0.97279,                0.00109,                0.00109,                0.00109
                     92,                 1.5614,                0.88515,                0.99698,                0.74638,                 0.6369,                0.70164,                0.33382,                  1.801,                 1.0478,                0.97285,               0.000991,               0.000991,               0.000991
                     93,                  1.551,                0.87066,                0.99569,                0.74641,                0.63538,                0.70301,                0.33368,                 1.8008,                 1.0469,                0.97272,               0.000892,               0.000892,               0.000892
                     94,                 1.5418,                0.86983,                0.99467,                0.74686,                0.63723,                0.70415,                0.33376,                 1.8026,                 1.0436,                0.97233,               0.000793,               0.000793,               0.000793
                     95,                 1.5308,                0.85706,                0.98276,                0.74686,                0.63723,                0.70422,                0.33466,                 1.8017,                 1.0429,                0.97191,               0.000694,               0.000694,               0.000694
                     96,                 1.5397,                0.84505,                0.98821,                0.74377,                0.63628,                0.70259,                0.33538,                 1.8051,                 1.0441,                0.97324,               0.000595,               0.000595,               0.000595
                     97,                 1.5117,                0.83091,                0.98577,                0.74059,                0.63878,                0.70324,                0.33564,                 1.8023,                  1.043,                0.97394,               0.000496,               0.000496,               0.000496
                     98,                 1.5089,                0.83694,                0.97946,                0.73909,                0.63939,                 0.7028,                0.33552,                 1.8023,                 1.0419,                0.97491,               0.000397,               0.000397,               0.000397
                     99,                 1.5046,                0.82616,                0.98345,                0.74275,                  0.636,                0.70325,                0.33564,                 1.8034,                 1.0422,                 0.9755,               0.000298,               0.000298,               0.000298
                    100,                  1.497,                0.83528,                0.97875,                0.74239,                  0.636,                0.70445,                0.33601,                 1.8029,                 1.0407,                0.97565,               0.000199,               0.000199,               0.000199
